title,price_egp,rooms,bathrooms,area_m2,link
شقة 3 غرف استلام فوري بلوكيشن مميز جدا بمدينة الشروق,4400000,2,3,126,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-3-%D8%BA%D8%B1%D9%81-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A8%D9%84%D9%88%D9%83%D9%8A%D8%B4%D9%86-%D9%85%D9%85%D9%8A%D8%B2-%D8%AC%D8%AF%D8%A7-%D8%A8%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D8%A7%D9%84%D8%B4%D8%B1%D9%88%D9%82-ID503897824.html
"أقل سعر شقة بفيو حمام سباحة 3 غرف نوم استلام فوري للبيع في هايد بارك – التجمع الخامس – القاهرة الجديدة Hyde Park Fifth Settlement, New Cairo",9646652,3,3,168,https://www.dubizzle.com.eg/ad/%D8%A3%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D8%B4%D9%82%D8%A9-%D8%A8%D9%81%D9%8A%D9%88-%D8%AD%D9%85%D8%A7%D9%85-%D8%B3%D8%A8%D8%A7%D8%AD%D8%A9-3-%D8%BA%D8%B1%D9%81-%D9%86%D9%88%D9%85-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%87%D8%A7%D9%8A%D8%AF-%D8%A8%D8%A7%D8%B1%D9%83-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-hyde-park-fifth-settlement-new-cairo-ID503900865.html
"شقة للبيع فيو علي البحر وحمامات سباحة بالتقسيط علي اطول فترة سداد متشطبة استلام فوري بمقدم 800,000 في العالمين الجديدة الحي اللاتيني Latin",5100000,3,3,140,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A%D9%88-%D8%B9%D9%84%D9%8A-%D8%A7%D9%84%D8%A8%D8%AD%D8%B1-%D9%88%D8%AD%D9%85%D8%A7%D9%85%D8%A7%D8%AA-%D8%B3%D8%A8%D8%A7%D8%AD%D8%A9-%D8%A8%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D8%B7-%D8%B9%D9%84%D9%8A-%D8%A7%D8%B7%D9%88%D9%84-%D9%81%D8%AA%D8%B1%D8%A9-%D8%B3%D8%AF%D8%A7%D8%AF-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D8%A9-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A8%D9%85%D9%82%D8%AF%D9%85-800000-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D9%86-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D9%84%D8%A7%D8%AA%D9%8A%D9%86%D9%8A-latin-ID503891048.html
شقة  للبيع 119م في الشيخ زايد في موقع مميز جدا  كمبوند جديد بالثورة الخضراء sky View3,3060000,2,2,119,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-119%D9%85-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D8%B2%D8%A7%D9%8A%D8%AF-%D9%81%D9%8A-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-%D8%AC%D8%AF%D8%A7-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A8%D8%A7%D9%84%D8%AB%D9%88%D8%B1%D8%A9-%D8%A7%D9%84%D8%AE%D8%B6%D8%B1%D8%A7%D8%A1-sky-view3-ID503900682.html
شقه للبيع 80 متر تمويل عقاري كمبوند دجله بالمز أكتوبر,1370000,2,1,80,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-80-%D9%85%D8%AA%D8%B1-%D8%AA%D9%85%D9%88%D9%8A%D9%84-%D8%B9%D9%82%D8%A7%D8%B1%D9%8A-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%AF%D8%AC%D9%84%D9%87-%D8%A8%D8%A7%D9%84%D9%85%D8%B2-%D8%A3%D9%83%D8%AA%D9%88%D8%A8%D8%B1-ID503900258.html
"شقة للبيع في كرميل، تشطيب كامل - سوديك، زايد الجديدة",5752000,1,1,78,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%83%D8%B1%D9%85%D9%8A%D9%84-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D9%83%D8%A7%D9%85%D9%84-%D8%B3%D9%88%D8%AF%D9%8A%D9%83-%D8%B2%D8%A7%D9%8A%D8%AF-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-ID503287730.html
شقة للبيع من المالك سي شيل راس الحكمة seashell ras elhekma,17000000,3,3,144,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%A7%D9%84%D9%83-%D8%B3%D9%8A-%D8%B4%D9%8A%D9%84-%D8%B1%D8%A7%D8%B3-%D8%A7%D9%84%D8%AD%D9%83%D9%85%D8%A9-seashell-ras-elhekma-ID208644620.html
شقة أحلامك في شيراتون  الموقع والسعر هيفاجئوك شقة مميزة فيو لاجون في شيراتون إستلام فوري بجوار مطار القاهرة بخصم 48%,13350000,3,3,170,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D8%A3%D8%AD%D9%84%D8%A7%D9%85%D9%83-%D9%81%D9%8A-%D8%B4%D9%8A%D8%B1%D8%A7%D8%AA%D9%88%D9%86-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D9%88%D8%A7%D9%84%D8%B3%D8%B9%D8%B1-%D9%87%D9%8A%D9%81%D8%A7%D8%AC%D8%A6%D9%88%D9%83-%D8%B4%D9%82%D8%A9-%D9%85%D9%85%D9%8A%D8%B2%D8%A9-%D9%81%D9%8A%D9%88-%D9%84%D8%A7%D8%AC%D9%88%D9%86-%D9%81%D9%8A-%D8%B4%D9%8A%D8%B1%D8%A7%D8%AA%D9%88%D9%86-%D8%A5%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A8%D8%AC%D9%88%D8%A7%D8%B1-%D9%85%D8%B7%D8%A7%D8%B1-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-%D8%A8%D8%AE%D8%B5%D9%85-48-ID503900675.html
شقة بحري - ڤيو مفتوح فرصة استثمارية مميزة – لقطة في العاصمة الإدارية فيو مميز على حي السفارات اطلالة رائعة وتشطيب فاخر في العاصمة الإدارية,7238000,3,3,164,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D8%A8%D8%AD%D8%B1%D9%8A-%DA%A4%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-%D9%81%D8%B1%D8%B5%D8%A9-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1%D9%8A%D8%A9-%D9%85%D9%85%D9%8A%D8%B2%D8%A9-%D9%84%D9%82%D8%B7%D8%A9-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9-%D9%81%D9%8A%D9%88-%D9%85%D9%85%D9%8A%D8%B2-%D8%B9%D9%84%D9%89-%D8%AD%D9%8A-%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%B1%D8%A7%D8%AA-%D8%A7%D8%B7%D9%84%D8%A7%D9%84%D8%A9-%D8%B1%D8%A7%D8%A6%D8%B9%D8%A9-%D9%88%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D9%81%D8%A7%D8%AE%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D8%A9-%D8%A7%D9%84%D8%A5%D8%AF%D8%A7%D8%B1%D9%8A%D8%A9-ID503900438.html
استلم فوري + استثمر باقوي عائد وأقل مقدم ايجاربالدولارشهري لوحده فندقيه متشبطه بالكامل من فندق انتركونتننتال fully finished بالفرش و التكيفات,3490000,1,1,35,https://www.dubizzle.com.eg/ad/%D8%A7%D8%B3%D8%AA%D9%84%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%B1-%D8%A8%D8%A7%D9%82%D9%88%D9%8A-%D8%B9%D8%A7%D8%A6%D8%AF-%D9%88%D8%A3%D9%82%D9%84-%D9%85%D9%82%D8%AF%D9%85-%D8%A7%D9%8A%D8%AC%D8%A7%D8%B1%D8%A8%D8%A7%D9%84%D8%AF%D9%88%D9%84%D8%A7%D8%B1%D8%B4%D9%87%D8%B1%D9%8A-%D9%84%D9%88%D8%AD%D8%AF%D9%87-%D9%81%D9%86%D8%AF%D9%82%D9%8A%D9%87-%D9%85%D8%AA%D8%B4%D8%A8%D8%B7%D9%87-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D9%85%D9%86-%D9%81%D9%86%D8%AF%D9%82-%D8%A7%D9%86%D8%AA%D8%B1%D9%83%D9%88%D9%86%D8%AA%D9%86%D9%86%D8%AA%D8%A7%D9%84-fully-finished-%D8%A8%D8%A7%D9%84%D9%81%D8%B1%D8%B4-%D9%88-%D8%A7%D9%84%D8%AA%D9%83%D9%8A%D9%81%D8%A7%D8%AA-ID503890828.html
"الموقع اللي بتدور عليه دلوقتي تقدر تمتلك فيه شقة غرفتين 106م بنظام سداد مريح، في اكتوبر بمقدم 657 الف وتقدر تعاين الكمبوند الان",6264000,2,2,106,https://www.dubizzle.com.eg/ad/%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D8%A7%D9%84%D9%84%D9%8A-%D8%A8%D8%AA%D8%AF%D9%88%D8%B1-%D8%B9%D9%84%D9%8A%D9%87-%D8%AF%D9%84%D9%88%D9%82%D8%AA%D9%8A-%D8%AA%D9%82%D8%AF%D8%B1-%D8%AA%D9%85%D8%AA%D9%84%D9%83-%D9%81%D9%8A%D9%87-%D8%B4%D9%82%D8%A9-%D8%BA%D8%B1%D9%81%D8%AA%D9%8A%D9%86-106%D9%85-%D8%A8%D9%86%D8%B8%D8%A7%D9%85-%D8%B3%D8%AF%D8%A7%D8%AF-%D9%85%D8%B1%D9%8A%D8%AD-%D9%81%D9%8A-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%A8%D9%85%D9%82%D8%AF%D9%85-657-%D8%A7%D9%84%D9%81-%D9%88%D8%AA%D9%82%D8%AF%D8%B1-%D8%AA%D8%B9%D8%A7%D9%8A%D9%86-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%A7%D9%84%D8%A7%D9%86-ID503825146.html
فرصة مميزة | شقة للبيع في مدينتي B8 المساحة: 69 م² غرفتين بيع,4600000,2,1,69,https://www.dubizzle.com.eg/ad/%D9%81%D8%B1%D8%B5%D8%A9-%D9%85%D9%85%D9%8A%D8%B2%D8%A9-%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%AA%D9%8A-b8-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-69-%D9%852-%D8%BA%D8%B1%D9%81%D8%AA%D9%8A%D9%86-%D8%A8%D9%8A%D8%B9-ID503738659.html
فرصه للاستثمار امتلك ستوديو في كمبوند بيراميدز ويلز 57م دقايق من المتحف المصري الجديد بمقدم 35% فقط,3150000,1,1,57,https://www.dubizzle.com.eg/ad/%D9%81%D8%B1%D8%B5%D9%87-%D9%84%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D8%A7%D9%85%D8%AA%D9%84%D9%83-%D8%B3%D8%AA%D9%88%D8%AF%D9%8A%D9%88-%D9%81%D9%8A-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%A8%D9%8A%D8%B1%D8%A7%D9%85%D9%8A%D8%AF%D8%B2-%D9%88%D9%8A%D9%84%D8%B2-57%D9%85-%D8%AF%D9%82%D8%A7%D9%8A%D9%82-%D9%85%D9%86-%D8%A7%D9%84%D9%85%D8%AA%D8%AD%D9%81-%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A8%D9%85%D9%82%D8%AF%D9%85-35-%D9%81%D9%82%D8%B7-ID502793091.html
امتلك شقه للبيع 94 متر في الشيخ زايد في كمبوند via موقع مميز بالقرب من هايبر 1 ومحور 26 يوليو بمقدم 10% فقط,4895000,2,1,94,https://www.dubizzle.com.eg/ad/%D8%A7%D9%85%D8%AA%D9%84%D9%83-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-94-%D9%85%D8%AA%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D9%8A%D8%AE-%D8%B2%D8%A7%D9%8A%D8%AF-%D9%81%D9%8A-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-via-%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-%D8%A8%D8%A7%D9%84%D9%82%D8%B1%D8%A8-%D9%85%D9%86-%D9%87%D8%A7%D9%8A%D8%A8%D8%B1-1-%D9%88%D9%85%D8%AD%D9%88%D8%B1-26-%D9%8A%D9%88%D9%84%D9%8A%D9%88-%D8%A8%D9%85%D9%82%D8%AF%D9%85-10-%D9%81%D9%82%D8%B7-ID503799090.html
"**للبيع شقة B7 – فرصة مميزة**   **المساحة:** 96 متر²  **التقسيم:** غرفتا نوم، حمام، ريسبشن، مطبخ.  **الموقع:** مميز جدًا وقريب من جميع الخدمات.",5350000,2,2,96,https://www.dubizzle.com.eg/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%B4%D9%82%D8%A9-b7-%D9%81%D8%B1%D8%B5%D8%A9-%D9%85%D9%85%D9%8A%D8%B2%D8%A9-%D8%A7%D9%84%D9%85%D8%B3%D8%A7%D8%AD%D8%A9-96-%D9%85%D8%AA%D8%B12-%D8%A7%D9%84%D8%AA%D9%82%D8%B3%D9%8A%D9%85-%D8%BA%D8%B1%D9%81%D8%AA%D8%A7-%D9%86%D9%88%D9%85-%D8%AD%D9%85%D8%A7%D9%85-%D8%B1%D9%8A%D8%B3%D8%A8%D8%B4%D9%86-%D9%85%D8%B7%D8%A8%D8%AE-%D8%A7%D9%84%D9%85%D9%88%D9%82%D8%B9-%D9%85%D9%85%D9%8A%D8%B2-%D8%AC%D8%AF%D8%A7-%D9%88%D9%82%D8%B1%D9%8A%D8%A8-%D9%85%D9%86-%D8%AC%D9%85%D9%8A%D8%B9-%D8%A7%D9%84%D8%AE%D8%AF%D9%85%D8%A7%D8%AA-ID503902157.html
"شقه للبيع متشطبه بالكامل علي شارع التسعين الرئيسي مباشرة، تحديداً بقطعة رقم 1",11500000,2,1,116,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D9%87-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D8%B9%D9%84%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D8%A7%D9%84%D8%AA%D8%B3%D8%B9%D9%8A%D9%86-%D8%A7%D9%84%D8%B1%D8%A6%D9%8A%D8%B3%D9%8A-%D9%85%D8%A8%D8%A7%D8%B4%D8%B1%D8%A9-%D8%AA%D8%AD%D8%AF%D9%8A%D8%AF%D8%A7-%D8%A8%D9%82%D8%B7%D8%B9%D8%A9-%D8%B1%D9%82%D9%85-1-ID503754347.html
شقة 176م متشطبة بفيو مميز استلام فورى قسط على 10 سنين للبيع ف كمبوند ستودا شيراتون _ القاهرة stoda _ شقه مصر الجديدة,8500000,3,3,176,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-176%D9%85-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D8%A9-%D8%A8%D9%81%D9%8A%D9%88-%D9%85%D9%85%D9%8A%D8%B2-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%89-%D9%82%D8%B3%D8%B7-%D8%B9%D9%84%D9%89-10-%D8%B3%D9%86%D9%8A%D9%86-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%B3%D8%AA%D9%88%D8%AF%D8%A7-%D8%B4%D9%8A%D8%B1%D8%A7%D8%AA%D9%88%D9%86-_-%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9-stoda-_-%D8%B4%D9%82%D9%87-%D9%85%D8%B5%D8%B1-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9-ID503752616.html
عاين واستلم شقه للبيع استلام فوري متشطبه ب ارقي كومبوندات العاصمه الاداريه ( Ramatan ) امام الحي الدبلوماسي   برايم لوكيشن دقايق من حي الوزارات وحي ال,7000000,3,2,155,https://www.dubizzle.com.eg/ad/%D8%B9%D8%A7%D9%8A%D9%86-%D9%88%D8%A7%D8%B3%D8%AA%D9%84%D9%85-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D9%87-%D8%A8-%D8%A7%D8%B1%D9%82%D9%8A-%D9%83%D9%88%D9%85%D8%A8%D9%88%D9%86%D8%AF%D8%A7%D8%AA-%D8%A7%D9%84%D8%B9%D8%A7%D8%B5%D9%85%D9%87-%D8%A7%D9%84%D8%A7%D8%AF%D8%A7%D8%B1%D9%8A%D9%87-ramatan-%D8%A7%D9%85%D8%A7%D9%85-%D8%A7%D9%84%D8%AD%D9%8A-%D8%A7%D9%84%D8%AF%D8%A8%D9%84%D9%88%D9%85%D8%A7%D8%B3%D9%8A-%D8%A8%D8%B1%D8%A7%D9%8A%D9%85-%D9%84%D9%88%D9%83%D9%8A%D8%B4%D9%86-%D8%AF%D9%82%D8%A7%D9%8A%D9%82-%D9%85%D9%86-%D8%AD%D9%8A-%D8%A7%D9%84%D9%88%D8%B2%D8%A7%D8%B1%D8%A7%D8%AA-%D9%88%D8%AD%D9%8A-%D8%A7%D9%84-ID503752747.html
شقه متشطبه للبيع ب بالم هيلز (باديه) 6 اكتوبر بجانب جامعه MSA و مشروع صن كابيتل,9000000,3,2,160,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D9%87-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8-%D8%A8%D8%A7%D9%84%D9%85-%D9%87%D9%8A%D9%84%D8%B2-%D8%A8%D8%A7%D8%AF%D9%8A%D9%87-6-%D8%A7%D9%83%D8%AA%D9%88%D8%A8%D8%B1-%D8%A8%D8%AC%D8%A7%D9%86%D8%A8-%D8%AC%D8%A7%D9%85%D8%B9%D9%87-msa-%D9%88-%D9%85%D8%B4%D8%B1%D9%88%D8%B9-%D8%B5%D9%86-%D9%83%D8%A7%D8%A8%D9%8A%D8%AA%D9%84-ID503752596.html
"أقل سعر شقة ريسيل استلام فوري بالسعر القديم لسرعة البيع في أرقى كمبوند لشركة الأهلي صبور , كمبوند جرين سكوير المستقبل سيتي",5250000,3,3,168,https://www.dubizzle.com.eg/ad/%D8%A3%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D8%B4%D9%82%D8%A9-%D8%B1%D9%8A%D8%B3%D9%8A%D9%84-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D8%A8%D8%A7%D9%84%D8%B3%D8%B9%D8%B1-%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85-%D9%84%D8%B3%D8%B1%D8%B9%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%A3%D8%B1%D9%82%D9%89-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D9%84%D8%B4%D8%B1%D9%83%D8%A9-%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A-%D8%B5%D8%A8%D9%88%D8%B1-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D8%AC%D8%B1%D9%8A%D9%86-%D8%B3%D9%83%D9%88%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%B3%D8%AA%D9%82%D8%A8%D9%84-%D8%B3%D9%8A%D8%AA%D9%8A-ID503439354.html
أقل سعر شقة ريسيل متشطبه بالكامل بالفرش بسعر لقطه لن يتكرر و بتسهيلات في أرقى كمبوند في الجولدن سكوير التجمع الخامس كمبوند ليك فيو ريزدنس,13300000,2,2,144,https://www.dubizzle.com.eg/ad/%D8%A3%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D8%B4%D9%82%D8%A9-%D8%B1%D9%8A%D8%B3%D9%8A%D9%84-%D9%85%D8%AA%D8%B4%D8%B7%D8%A8%D9%87-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D8%A8%D8%A7%D9%84%D9%81%D8%B1%D8%B4-%D8%A8%D8%B3%D8%B9%D8%B1-%D9%84%D9%82%D8%B7%D9%87-%D9%84%D9%86-%D9%8A%D8%AA%D9%83%D8%B1%D8%B1-%D9%88-%D8%A8%D8%AA%D8%B3%D9%87%D9%8A%D9%84%D8%A7%D8%AA-%D9%81%D9%8A-%D8%A3%D8%B1%D9%82%D9%89-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D9%81%D9%8A-%D8%A7%D9%84%D8%AC%D9%88%D9%84%D8%AF%D9%86-%D8%B3%D9%83%D9%88%D9%8A%D8%B1-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D9%84%D9%8A%D9%83-%D9%81%D9%8A%D9%88-%D8%B1%D9%8A%D8%B2%D8%AF%D9%86%D8%B3-ID502145557.html
شقة للبيع في شارع محمد كامل الحاروني – مدينة نصر | 200 متر,6300000,3,2,200,https://www.dubizzle.com.eg/ad/%D8%B4%D9%82%D8%A9-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D9%81%D9%8A-%D8%B4%D8%A7%D8%B1%D8%B9-%D9%85%D8%AD%D9%85%D8%AF-%D9%83%D8%A7%D9%85%D9%84-%D8%A7%D9%84%D8%AD%D8%A7%D8%B1%D9%88%D9%86%D9%8A-%D9%85%D8%AF%D9%8A%D9%86%D8%A9-%D9%86%D8%B5%D8%B1-200-%D9%85%D8%AA%D8%B1-ID503902156.html
للبيع بكمبوند هاي  لاند بارك التجمع الخامس استلام فوري في المربع الذهبي,9800000,4,3,245,https://www.dubizzle.com.eg/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D9%87%D8%A7%D9%8A-%D9%84%D8%A7%D9%86%D8%AF-%D8%A8%D8%A7%D8%B1%D9%83-%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-%D8%A7%D8%B3%D8%AA%D9%84%D8%A7%D9%85-%D9%81%D9%88%D8%B1%D9%8A-%D9%81%D9%8A-%D8%A7%D9%84%D9%85%D8%B1%D8%A8%D8%B9-%D8%A7%D9%84%D8%B0%D9%87%D8%A8%D9%8A-ID503902154.html
دوبلكس للبيع باقل سعر تشطيب الترا سوبر لوكس مفروشة بالكامل برايم لوكيشن و فيو مفتوح في كمبوند فيفث سكوير - المراسم,11940000,3,3,167,https://www.dubizzle.com.eg/ad/%D8%AF%D9%88%D8%A8%D9%84%D9%83%D8%B3-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8%D8%A7%D9%82%D9%84-%D8%B3%D8%B9%D8%B1-%D8%AA%D8%B4%D8%B7%D9%8A%D8%A8-%D8%A7%D9%84%D8%AA%D8%B1%D8%A7-%D8%B3%D9%88%D8%A8%D8%B1-%D9%84%D9%88%D9%83%D8%B3-%D9%85%D9%81%D8%B1%D9%88%D8%B4%D8%A9-%D8%A8%D8%A7%D9%84%D9%83%D8%A7%D9%85%D9%84-%D8%A8%D8%B1%D8%A7%D9%8A%D9%85-%D9%84%D9%88%D9%83%D9%8A%D8%B4%D9%86-%D9%88-%D9%81%D9%8A%D9%88-%D9%85%D9%81%D8%AA%D9%88%D8%AD-%D9%81%D9%8A-%D9%83%D9%85%D8%A8%D9%88%D9%86%D8%AF-%D9%81%D9%8A%D9%81%D8%AB-%D8%B3%D9%83%D9%88%D9%8A%D8%B1-%D8%A7%D9%84%D9%85%D8%B1%D8%A7%D8%B3%D9%85-ID503902146.html
باقساط علي 10 سنين شقه للبيع ب بالم هيلز بالتجمع الخامس,13020000,3,2,160,https://www.dubizzle.com.eg/ad/%D8%A8%D8%A7%D9%82%D8%B3%D8%A7%D8%B7-%D8%B9%D9%84%D9%8A-10-%D8%B3%D9%86%D9%8A%D9%86-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8-%D8%A8%D8%A7%D9%84%D9%85-%D9%87%D9%8A%D9%84%D8%B2-%D8%A8%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-ID503750956.html
باقساط علي 10 سنين شقه للبيع ب بالم هيلز بالتجمع الخامس,9238000,2,2,140,https://www.dubizzle.com.eg/ad/%D8%A8%D8%A7%D9%82%D8%B3%D8%A7%D8%B7-%D8%B9%D9%84%D9%8A-10-%D8%B3%D9%86%D9%8A%D9%86-%D8%B4%D9%82%D9%87-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-%D8%A8-%D8%A8%D8%A7%D9%84%D9%85-%D9%87%D9%8A%D9%84%D8%B2-%D8%A8%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9-%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3-ID503750882.html
